video_id,publish_hour,publish_day_of_week,publish_month,publish_is_weekend,hours_to_trending,channel_age_days_at_publish,duration_seconds,is_short,title_length_chars,title_word_count,title_has_capitalized_word,title_uppercase_ratio,title_exclamation_count,title_question_count,title_has_number,title_has_bracket,title_emoji_count,description_length_chars,description_word_count,description_has_url,description_url_count,description_line_count,has_description,tag_count,has_tags,video_category,video_definition_hd,video_licensed_content,trending_country,channel_country,channel_subscriber_count,channel_view_count,channel_video_count,channel_have_hidden_subscribers,channel_avg_views_per_video,channel_sub_to_view_ratio,channel_description_length,channel_has_custom_url,log_channel_subscriber_count,log_channel_view_count,log_channel_video_count,log_channel_avg_views_per_video,_target_view_count,_target_like_count,_target_comment_count,_target_engagement_rate
FGLbRVhYxq4,15,1,7,0,128.99444444444444,3716.911574074074,1400.0,0,33,8,1,0.5757575757575758,0,0,1,0,1,595,67,1,2,12,1,0,0,Gaming,1,1,Portugal,Brazil,463000,109056015,743,0,146777.9475100942,0.004245524650795282,77,1,13.045484492893253,18.507372216444676,6.612041034833092,11.896682975546668,69384,4616,75,0.06760924708866597
2JQDTjO-R7c,8,3,7,0,255.815,5362.688611111111,182.0,0,59,12,0,0.1016949152542373,0,0,0,1,0,2141,383,1,4,78,1,13,1,Music,1,1,Moldova,Romania,121000,38831009,87,0,446333.4367816092,0.0031160663376014774,25,1,11.703554089007538,17.474729712185955,4.477336814478207,13.008823808253695,984866,15973,1027,0.017261231477175575
XPoPm5WE3gI,8,5,7,1,39.7475,1670.3569417023728,1210.0,0,32,9,1,0.34375,2,0,0,0,0,1310,182,1,3,22,1,61,1,Gaming,1,1,Moldova,Romania,1290000,1345149343,2820,0,477003.31312056736,0.0009590013233199788,214,1,14.070153551531353,21.01977088026735,7.944846711001996,13.075280812011082,122653,3790,334,0.03362331129283425
47me1FU0AmA,21,3,7,0,242.19916666666666,976.6384331698958,145.0,0,52,9,1,0.25,0,0,0,1,0,1437,226,1,6,61,1,0,0,People & Blogs,1,0,Moldova,Russia,32000,31833463,227,0,140235.51982378855,0.0010052315074863202,486,1,10.373522431293592,17.276028621486468,5.429345628954441,11.851085703427161,247003,5209,143,0.02166775302324263
GFy6cYx2nog,19,1,7,0,460.99833333333333,1297.2030962533563,126.0,0,41,9,1,0.4634146341463415,0,0,0,0,0,396,61,0,0,13,1,24,1,Music,1,0,Moldova,Romania,12300,2755334,320,0,8610.41875,0.004464068602935252,41,1,9.417435838868785,14.829049590273012,5.771441123130016,9.06084436317352,669596,13884,1019,0.022256704042437528
6nd_ig2c9nc,22,5,7,1,25.239444444444445,1074.325605530926,8870.0,0,41,9,1,0.6585365853658537,3,0,0,0,3,381,25,1,4,15,1,4,1,Entertainment,1,1,Portugal,Brazil,2060000,435910197,605,0,720512.7223140496,0.004725744004561563,34,1,14.53821702620254,19.8929468122091,6.406879986069314,13.487719739783792,186192,13300,743,0.07542214488270173
eZ_Yhg7FpNg,22,5,7,1,25.544722222222223,4267.127615740741,25554.0,0,92,23,1,0.4891304347826087,0,0,1,1,0,522,75,1,5,14,1,16,1,Gaming,1,1,Portugal,Brazil,1600000,969899061,16334,0,59379.15152442757,0.001649656200667257,311,1,14.285514812209815,20.692702564253292,9.70106532403517,10.991715300089968,422903,15285,13,0.036173779802933535
VONvYpabJns,20,3,7,0,75.51472222222222,4967.247731481481,1207.0,0,30,5,0,0.03333333333333333,1,0,0,0,0,502,55,1,4,14,1,6,1,Gaming,1,1,Portugal,Brazil,7450000,1697057410,1981,0,856667.0418980313,0.004389951663450207,83,1,15.82372472458392,21.25216165350427,7.591861714889934,13.660805773530445,100631,6714,121,0.06792141586588626
z7sk8outyG0,20,0,6,0,819.9983333333333,2905.907233796296,230.0,0,61,16,1,0.5081967213114754,0,0,0,0,0,221,31,1,2,9,1,4,1,Music,1,0,Portugal,Brazil,1180000,902698215,111,0,8132416.3513513515,0.0013071921273268498,128,1,13.981025843899115,20.620898853973088,4.718498871295094,15.91136877451764,4312580,39844,381,0.009327363202537691
vcvvIkJFHrM,20,5,7,1,195.99833333333333,3774.8121527777776,4620.0,0,98,16,1,0.42857142857142855,0,0,1,1,0,2736,359,1,14,79,1,34,1,Music,1,1,Portugal,Brazil,3660000,1644387222,1471,0,1117870.3072739632,0.002225753126169695,426,1,15.112973978601556,21.220633642950514,7.294377299288821,13.926936816298701,574950,20929,3768,0.04295503956865814
q3R5PdTeT0k,15,6,7,1,8.74611111111111,590.9194215029861,1070.0,0,48,7,1,0.875,0,0,0,0,0,316,43,0,0,16,1,0,0,Gaming,1,1,Portugal,Brazil,660000,123795995,597,0,207363.4757118928,0.005331351793731291,271,1,13.399996629152975,18.634145575203856,6.393590753950631,12.242233276171852,94534,2765,178,0.031131656335286775
cq2uPyLs4qQ,17,3,7,0,414.52694444444444,351.9778460837847,337.0,0,65,12,0,0.12307692307692308,0,0,0,1,0,4604,765,1,12,137,1,18,1,Music,1,1,Portugal,Mexico,129000,153115597,306,0,500377.7679738562,0.0008425007153255589,459,1,11.767575435251748,18.84670373656183,5.726847747587197,13.123120626566509,2356161,12906,330,0.005617612718315938
206Lt5SXEmM,13,6,7,1,178.24055555555555,2782.1154050925925,1376.0,0,40,6,1,0.85,1,0,0,0,0,889,142,1,1,13,1,8,1,Gaming,1,1,Portugal,Brazil,2620000,363296512,1007,0,360771.1142005958,0.007211740034542363,196,1,14.778685257416596,19.7107298990171,6.915723448631314,12.796001775382663,155682,5086,226,0.03412083606325715
_FNdtXckL90,23,2,7,0,96.26083333333334,3948.093425925926,891.0,0,80,14,1,0.375,0,0,1,1,0,169,28,0,0,3,1,26,1,Gaming,1,1,Portugal,Brazil,1300000,412394025,3737,0,110354.30157880652,0.0031523250124683546,328,1,14.077875591662238,19.83748982406617,8.226305988015508,11.611460453836743,79976,4798,486,0.06606982094628389
WdwEuhlw4bE,16,4,7,0,55.25083333333333,4606.936701388889,12594.0,0,69,16,1,0.7391304347826086,2,0,0,0,0,541,73,1,4,20,1,44,1,Gaming,1,1,Portugal,Portugal,14900,1374237,2664,0,515.8547297297297,0.010842380171688,471,1,9.60918360377546,14.133409953649126,7.887959336599945,6.247761848041075,2299,104,0,0.045237059591126574
x_qDgZayIeI,13,2,7,0,106.49972222222222,2279.652452282986,1404.0,0,45,7,1,0.2222222222222222,1,0,0,0,0,222,24,1,3,12,1,13,1,Gaming,1,1,Portugal,Brazil,17200000,11077187680,4067,0,2723675.357757561,0.001552740686253318,118,1,16.660419999923214,23.12815366664362,8.31090675716845,14.817493127797004,980957,9921,130,0.010246116802265543
pUwXO9_3quE,21,2,7,0,602.9983333333333,1911.3128194339354,230.0,0,28,5,1,0.42857142857142855,0,0,0,0,1,713,54,1,2,28,1,6,1,Entertainment,1,0,Portugal,Brazil,4710000,2309244766,1062,0,2174430.099811676,0.002039627877194894,30,1,15.365198678306802,21.56018636733071,6.968850378341948,14.592277624986297,3773200,147433,31572,0.04744116399872787
0ZEQ205Tx54,15,2,7,0,105.0,1070.757491014595,1103.0,0,43,9,0,0.046511627906976744,0,0,0,0,0,141,22,0,0,6,1,1,1,Gaming,1,1,Portugal,Brazil,3190000,3853412018,2372,0,1624541.3229342327,0.000827837766919011,19,1,14.975531788240602,22.072224831469754,7.771910256435763,14.300736686650803,227839,8683,849,0.04183656002703664
Cl3s5boT_xQ,16,5,7,1,199.125,2978.7752199074075,439.0,0,81,15,1,0.2962962962962963,0,0,1,1,0,4107,608,1,6,153,1,32,1,Music,1,0,Portugal,United States,27100,52212332,307,0,170072.74267100976,0.0005190344687151687,820,1,10.207325906555994,17.77082928931465,5.730099782973574,12.043987402394576,253450,1083,73,0.004561057407772736
AXaxo1mkNiQ,22,4,7,0,49.742777777777775,4406.983333333334,1020.0,0,80,13,1,0.7875,0,0,0,0,0,71,7,1,1,4,1,11,1,Gaming,1,1,Portugal,Brazil,4160000,702897126,1797,0,391150.3205342237,0.00591836251155763,131,1,15.241025872622032,20.370721104785382,7.494430215031565,12.876849773137756,325946,18281,1758,0.06147950887570334
J2GgmsL0Kpc,15,4,7,0,224.9986111111111,5333.001620370371,1291.0,0,55,11,1,0.36363636363636365,0,0,1,0,0,1285,179,1,9,38,1,32,1,Gaming,1,1,Portugal,Brazil,1260000,257859364,835,0,308813.6095808383,0.004886384502212609,558,1,14.04662307257814,19.36792489736734,6.728628613084702,12.640496406832414,177561,5939,227,0.034726094131031025
CJXfmqaBuiA,13,5,7,1,202.18138888888888,2570.6930324074074,90.0,0,86,16,1,0.4069767441860465,0,0,0,1,0,543,92,0,0,13,1,28,1,Music,0,1,Portugal,Brazil,365000,156442562,3652,0,42837.50328587076,0.0023331246646293097,156,1,12.807655372286902,18.868199490995316,8.203304026795282,10.665192586646759,260385,926,14,0.003610038980740058
LCpB9k_WsDo,6,2,7,0,113.99833333333333,3183.3932175925925,203.0,0,49,8,1,0.12244897959183673,0,0,0,1,0,1432,207,1,1,29,1,26,1,Music,1,1,Moldova,United Kingdom,58700,32394189,27,0,1199784.7777777778,0.0018120533901929139,35,1,10.980212041446208,17.293489643694972,3.332204510175204,13.997653580303384,42409,954,53,0.02374495979626966
cekGRKVVr4w,17,6,7,1,6.891111111111111,4064.9763425925926,2319.0,0,34,6,1,0.2647058823529412,0,0,0,0,0,30,5,0,0,1,1,0,0,Gaming,1,1,Moldova,Romania,638000,283119139,1475,0,191945.17898305084,0.0022534682828348105,79,1,13.366095129723817,19.46137835641563,7.297091005160418,12.16497029391693,65951,3317,304,0.05490439872026201
rxluz0FGNvE,16,1,7,0,295.9916666666667,5890.739895833333,327.0,0,90,19,0,0.16666666666666666,1,0,0,1,3,2259,285,1,4,43,1,28,1,Music,1,1,Moldova,United States,92100,51188252,838,0,61083.83293556086,0.001799240966462383,930,1,11.430641079947755,17.75102063009207,6.732210706467206,11.02001888088412,170225,1455,114,0.00921721251285064
4YFkn0-HTUo,6,0,7,0,0.0,3480.3318055555555,2589.0,0,72,11,1,0.6527777777777778,1,0,0,0,0,610,71,1,5,9,1,2,1,Gaming,1,1,Moldova,Romania,1120000,506571109,4779,0,105999.3950617284,0.0022109433011506387,48,1,13.928840136128022,20.04317526666531,8.472195825485501,11.571198100084697,21110,1971,67,0.0965419232591189
eKYhLlknmQc,9,1,7,0,134.48083333333332,4478.686516203704,144.0,0,34,7,0,0.08823529411764706,0,0,0,0,0,47,6,0,0,2,1,0,0,Music,1,1,Moldova,Moldova,10300,7304762,113,0,64643.91150442478,0.0014100390950451227,42,1,9.239996256883693,15.804037159108807,4.736198448394496,11.076664672740772,19601,390,14,0.020611193306463955
tx5Bzur6AbE,16,5,7,1,31.998333333333335,914.7319883067246,995.0,0,45,8,1,0.2222222222222222,0,1,0,1,0,879,54,1,10,17,1,8,1,Gaming,1,1,Moldova,Romania,210000,148175429,651,0,227612.02611367128,0.0014172390214574645,89,1,12.25486757159303,18.813907467607983,6.480044561926653,12.335402212081972,52313,2892,151,0.058169097547454744
8nx9H6GYXc4,19,3,7,0,76.4336111111111,3328.254409722222,545.0,0,28,5,1,0.7142857142857143,1,0,0,0,0,744,64,1,2,14,1,21,1,Gaming,1,1,Moldova,Romania,375000,117184579,1070,0,109518.29813084113,0.003200079764761539,180,1,12.834683971615659,18.579260856485227,6.976348070447749,11.603856051348307,88002,5674,39,0.06491897911411104
E12-grOTvWA,9,5,7,1,374.99833333333333,4332.622256944444,179.0,0,82,16,0,0.10975609756097561,0,0,0,1,2,702,86,1,3,15,1,13,1,Music,1,1,Moldova,Romania,352000,247344646,115,0,2150823.0086956522,0.0014231155017602442,84,1,12.77138929548529,19.326293254004987,4.7535901911063645,14.581361586536989,1104729,8432,420,0.008012824864740583
1zinocT0PHA,17,2,7,0,102.74777777777778,181.78058887005787,1050.0,0,26,5,1,0.5,0,0,1,0,0,871,122,1,2,13,1,61,1,Gaming,1,1,Moldova,Romania,75500,10831383,99,0,109407.90909090909,0.006970485671128054,167,1,11.231901180182515,16.19795840397945,4.605170185988092,11.60284760158582,57396,2643,198,0.04949822287267405
prG-8h_TUlU,11,3,7,0,588.9983333333333,2053.9919751466086,234.0,0,68,11,1,0.20588235294117646,0,0,0,1,0,723,97,0,0,16,1,11,1,Music,1,1,Moldova,Romania,148000,44308484,102,0,434396.90196078434,0.003340218094575296,236,1,11.904974309480183,17.60668675166359,4.634728988229636,12.981716217849831,2026751,16772,356,0.0084509641292887
zrrqo7E_XsA,16,5,7,1,535.9983333333333,4320.252037037037,162.0,0,49,10,0,0.10204081632653061,0,0,0,0,1,597,67,1,6,19,1,7,1,Music,1,0,Moldova,Romania,4430000,3122051715,267,0,11693077.584269663,0.001418938699418693,70,1,15.303910367754927,21.861756223924875,5.5909869805108565,16.274507650725003,1251194,28449,1002,0.023538316200365412
85ZWwjesk0c,7,5,7,1,376.6922222222222,159.5990275524653,310.0,0,25,5,0,0.28,0,0,0,0,0,2752,457,0,0,124,1,13,1,Music,1,1,Moldova,Romania,1150,204005,281,0,725.9964412811388,0.0056371167373348696,679,1,7.048386408721883,12.225904684158541,5.641907070938114,6.588921582447451,129970,186,2,0.0014464876509963837
DOZWa5paYZA,19,1,7,0,124.58194444444445,3562.2080439814813,375.0,0,77,14,1,0.2987012987012987,0,0,0,0,1,1336,187,1,1,31,1,32,1,Music,1,1,Moldova,United States,48900,18744973,195,0,96128.06666666667,0.002608699409703071,168,1,10.797553125151618,16.746436221114646,5.278114659230517,11.47344701193821,46737,173,17,0.004065301581188352
AexBcZXLeCc,9,2,7,0,110.99833333333333,437.67381283724535,265.0,0,47,10,0,0.0425531914893617,0,0,0,1,1,148,24,0,0,8,1,0,0,Music,1,0,Moldova,Italy,6060,5598303,129,0,43397.6976744186,0.0010824708844805293,196,1,8.709630081951286,15.537974252692035,4.867534450455582,10.678184712136387,100896,478,20,0.004935775451950523
ulwYwjmU3ZI,14,3,7,0,417.99833333333333,4494.155138888889,129.0,0,32,6,1,0.21875,0,0,0,0,0,2063,287,1,6,82,1,20,1,Music,1,0,Moldova,Romania,742000,654246305,892,0,733459.9831838565,0.001134129446860231,192,1,13.517105869857504,20.298994453198866,6.794586580876499,13.505529682490348,2164692,21903,1382,0.01075672659205097
ixmCWe0RBIY,12,5,7,1,203.24694444444444,574.9798299572685,170.0,0,98,14,0,0.16326530612244897,0,0,0,1,0,2177,343,1,1,76,1,0,0,Music,1,1,Moldova,Romania,11700,3476629,63,0,55184.5873015873,0.0033653288861135314,531,1,9.367429587218957,15.061573991752752,4.1588830833596715,10.918457098563824,159643,3576,174,0.023489911865850678
ZmYcPFeH4E4,13,1,6,0,802.4855555555556,402.842292410162,195.0,0,23,5,0,0.08695652173913043,0,0,0,0,0,1875,294,1,4,70,1,0,0,Music,1,1,Moldova,Moldova,49200,55389919,168,0,329701.8988095238,0.0008882482749252621,12,1,10.803669227477098,17.829908185704216,5.1298987149230735,12.705947221285422,608308,4936,158,0.00837404735758859
S1S0LckMGYE,14,0,6,0,825.575,1301.1446379176389,319.0,0,51,5,0,0.09803921568627451,0,0,1,1,3,514,75,0,0,6,1,2,1,Pets & Animals,1,0,Moldova,Romania,43800,55655162,123,0,452480.9918699187,0.0007869889948393286,0,1,10.687411927154141,17.834685407662697,4.820281565605037,13.022503244357642,294964,584,6,0.00200024409758479
JFFseklPLcQ,8,4,7,0,63.461666666666666,3505.6145023148147,1166.0,0,24,4,1,0.5,0,0,1,0,0,794,107,1,5,21,1,3,1,Gaming,1,1,Moldova,Romania,1650000,1313853203,4486,0,292878.5561747659,0.001255848062958979,244,1,14.316286451937186,20.996230033873054,8.408939605975984,12.587516732410444,99268,4715,182,0.04933110367892977
BW_FsU-oTmA,22,5,7,1,25.986666666666668,3242.1335763888887,25078.0,0,63,13,1,0.3333333333333333,1,0,1,0,1,1037,73,1,8,17,1,12,1,Gaming,1,1,Moldova,Romania,323000,76855388,1932,0,39780.2215320911,0.004202698189488029,109,1,12.685410698175234,18.15743614910777,7.566828479208331,10.591150259128339,30270,832,4,0.027618103733069044
s287UgGYugM,11,1,7,0,300.3772222222222,2565.982025462963,151.0,0,44,9,0,0.11363636363636363,0,0,0,0,0,738,73,1,7,21,1,10,1,Music,1,1,Moldova,Romania,1130000,798206296,131,0,6093177.832061069,0.0014156741254268432,38,1,13.937729075643883,20.49787763954804,4.882801922586371,15.62268047921204,1708806,21840,403,0.013016691186711657
Gk-F6f_BygU,15,0,7,0,0.0,680.7458389733796,2053.0,0,58,8,1,0.46551724137931033,1,0,0,0,1,250,23,1,3,11,1,0,0,Gaming,1,1,Moldova,Romania,85000,38081122,100,0,380811.22,0.0022320770905857237,70,1,11.350418300109132,17.45522925799882,4.61512051684126,12.850061671720598,6773,578,120,0.1030562527683449
N_o23papy9k,16,1,7,0,127.99472222222222,795.250019036169,1004.0,0,35,5,1,0.6857142857142857,1,0,0,0,2,212,21,1,3,7,1,10,1,Gaming,1,1,Portugal,Brazil,84200,12567915,1018,0,12345.69253438114,0.006699599734721312,409,1,11.340962076644454,16.346657775254265,6.926577033222725,9.421143495207074,20136,1215,69,0.06376638855780692
H0qh_4w4JC4,19,2,7,0,604.4961111111111,3198.111909722222,298.0,0,40,8,1,0.175,0,0,0,1,0,0,0,0,0,1,0,0,0,Music,1,1,Portugal,Portugal,2890,1795416,197,0,9113.786802030458,0.0016096548098045245,252,1,7.969357742016346,14.400747864901984,5.288267030694535,9.117653297045521,113803,1436,25,0.012837974394348127
NejTwEtRwM8,22,2,7,0,97.56472222222222,4397.2103587962965,1433.0,0,65,12,1,0.5846153846153846,0,0,0,0,0,250,19,1,3,4,1,0,0,Gaming,1,1,Portugal,Brazil,7740000,2185910772,2801,0,780403.7029632274,0.0035408581627136976,61,1,15.861912374764868,21.50529840839286,7.938088726896952,13.567567914062534,458902,19694,282,0.04352999115279515
6cl5KWNfqw8,14,0,7,0,153.27083333333334,5393.960046296296,1166.0,0,36,7,1,0.4444444444444444,2,0,0,0,0,508,56,1,4,13,1,20,1,Science & Technology,1,1,Portugal,Portugal,1020000,128783989,1004,0,128270.90537848606,0.00792023921545092,124,1,13.83531416565213,18.67364706266625,6.912742820493176,11.761907550619418,61000,2509,114,0.043
cyvHs65ZQUc,15,0,7,0,152.73277777777778,1568.8931476104747,787.0,0,54,8,1,0.8333333333333334,0,0,0,0,0,678,64,1,7,21,1,18,1,People & Blogs,1,1,Portugal,Brazil,3250000,882154854,1994,0,442404.64092276833,0.003684160422927288,225,1,14.99416586199818,20.597878171122364,7.598399329323964,12.999982479838557,575985,4374,332,0.008170351658463328
OEg8kMS6UG4,21,0,7,0,146.2725,4289.415682870371,1521.0,0,85,11,1,0.8235294117647058,1,0,0,1,0,1357,203,0,0,8,1,21,1,Entertainment,1,1,Portugal,Brazil,3020000,204736746,646,0,316929.94736842107,0.014750649597605699,348,1,14.920767720476825,19.137235550885798,6.472346294500901,12.6664391974853,330642,20445,753,0.064111637360045
cdluN6yUwOI,11,2,7,0,108.95222222222222,6144.755208333333,175.0,0,45,9,0,0.15555555555555556,0,0,0,0,0,221,13,1,3,3,1,0,0,Music,1,1,Portugal,Portugal,518000,377080165,143,0,2636924.230769231,0.001373713199685271,200,1,13.157732451741687,19.747968364717014,4.969813299576001,14.785124111034783,152194,7154,315,0.049075522031091896
o1TH_gyko7k,14,0,7,0,153.80833333333334,4028.8805555555555,976.0,0,63,8,1,0.8412698412698413,3,0,0,0,0,413,48,1,2,14,1,3,1,Entertainment,1,1,Portugal,Brazil,1230000,497651562,2818,0,176597.43151171043,0.0024716088402431256,428,1,14.0225255403564,20.025410717412996,7.9441374911141125,12.08163368552541,173090,13778,602,0.08307816742734993
rSOVrobIytk,11,2,7,0,108.99833333333333,5262.434537037037,868.0,0,43,9,1,0.7441860465116279,0,0,1,0,0,458,51,1,6,19,1,34,1,Gaming,1,1,Portugal,Portugal,330000,95889844,2878,0,33318.222376650454,0.0034414489192411244,213,1,12.706850963741102,18.378710642693058,7.965198290612176,10.413889757972742,21716,1405,103,0.06944188616688156
KbO4KTRmydM,18,6,7,1,5.998333333333333,1720.0822200043751,260.0,0,36,6,1,0.7777777777777778,0,0,0,1,0,854,95,1,4,28,1,0,0,Music,1,1,Portugal,Portugal,54000,18375326,78,0,235581.10256410256,0.002938723372853358,950,1,10.896757843893464,16.726519398823196,4.3694478524670215,12.369814762526444,18633,1703,155,0.09971555841786078
ayPfOdnUYZY,19,6,7,1,508.46777777777777,4706.944212962963,198.0,0,32,5,0,0.125,0,0,0,0,0,602,84,0,0,23,1,0,0,Music,1,0,Portugal,Portugal,621000,364677795,86,0,4240439.476744186,0.001702873080056876,103,1,13.339087971220277,19.714524771008,4.465908118654584,15.260177707836933,371047,17788,1072,0.05082914024368881
1HIL0KwRpmw,15,6,7,1,8.993611111111111,5398.592349537037,1083.0,0,51,12,1,0.6078431372549019,2,0,1,0,0,657,39,1,5,18,1,30,1,Gaming,1,1,Portugal,Brazil,7240000,2706886516,4612,0,586922.4882914138,0.0026746595977354226,237,1,15.795131902483437,21.71906492464589,8.43663368355782,13.282649746688554,74087,4417,136,0.0614547761415633
BECXfsajCNU,0,0,7,0,0.0,283.86094946364585,1330.0,0,78,15,1,0.20512820512820512,1,0,1,1,0,776,134,1,1,12,1,10,1,Entertainment,1,1,Brazil,Brazil,32500,7579808,343,0,22098.56559766764,0.004287707551431382,623,1,10.389026137075234,15.8409985594119,5.840641657373398,10.003313231098524,8314,163,3,0.019966321866730814
KOnjJfZp4t8,0,0,7,0,0.0,310.2140138902893,7497.0,0,77,13,1,0.8181818181818182,0,0,1,0,0,753,117,0,0,9,1,0,0,Gaming,1,1,Brazil,Brazil,3480,2197035,229,0,9594.039301310044,0.0015839529183649783,323,1,8.15507488781144,14.60261973721338,5.438079308923196,9.169001504453218,58132,116,0,0.0019954586114360423
FhnhEDxPXpg,16,0,7,0,0.0,5669.993206018518,10880.0,0,17,3,1,0.47058823529411764,0,0,0,0,0,171,21,1,1,5,1,3,1,Gaming,1,1,Brazil,Brazil,11500,696073,207,0,3362.671497584541,0.016521255672896376,273,1,9.350189267092581,13.453211255503872,5.337538079701318,8.120788364001276,29110,391,0,0.013431810374441773
9X-3MiDBScw,15,6,7,1,8.498055555555556,2477.729890712662,825.0,0,66,13,1,0.2878787878787879,0,0,0,0,0,1306,163,1,9,29,1,25,1,Gaming,1,1,Brazil,Brazil,1800000,566683607,2726,0,207881.00036683786,0.003176375631420021,998,1,14.403297778421795,20.15531169536417,7.910957382845589,12.244725891775897,57925,4758,151,0.0847475183426845
c-iSnapMAZg,11,5,7,1,36.99611111111111,5086.3538078703705,2005.0,0,39,7,1,0.8205128205128205,0,0,0,0,0,875,72,1,4,18,1,21,1,Gaming,1,1,Portugal,Portugal,1180000,690520312,11799,0,58523.6301381473,0.0017088563210867576,534,1,13.981025843899115,20.352955948194104,9.375854810453756,10.977202972615046,42054,7239,74,0.17389546773196365
fUX_uDX0tJM,15,1,7,0,128.24527777777777,4616.961273148148,1246.0,0,49,6,1,0.8571428571428571,1,0,0,0,0,2646,301,1,10,40,1,18,1,Entertainment,1,1,Portugal,Brazil,14600000,4553440809,10195,0,446634.70416871016,0.0032063664846905884,802,1,16.496532155171714,22.239149006095523,9.229750765496005,13.009498561831034,1439697,117346,2714,0.08339254718180283
Wjl1p9MmI-k,15,3,7,0,80.80944444444444,5566.928761574074,13750.0,0,61,11,1,0.8032786885245902,1,0,0,0,0,231,19,1,4,12,1,15,1,Gaming,1,1,Portugal,Brazil,9220000,2569596080,4500,0,571021.3511111111,0.003588112572151807,166,1,16.036885703992642,21.667014556575452,8.412054873292933,13.255183631674345,1438553,69387,1501,0.049277294614796956
Rv-EFAEu8sw,13,2,7,0,106.71444444444444,161.76656229082175,3371.0,0,50,9,1,0.68,1,0,0,0,0,817,133,0,0,9,1,0,0,Entertainment,1,1,Portugal,Brazil,837000,61663611,61,0,1010878.868852459,0.013573645565453506,58,1,13.637580544214028,17.93720455801245,4.127134385045092,13.826331666859836,531607,39985,1490,0.07801816003175278
hi3WcozX3UU,13,6,7,1,10.994722222222222,1790.9235443738428,1254.0,0,34,7,0,0.08823529411764706,1,0,1,0,0,551,50,1,7,20,1,23,1,Gaming,1,1,Portugal,Brazil,12300000,9795824480,5364,0,1826216.34601044,0.0012556370344438837,379,1,16.325109901643454,23.005222058460543,8.587651655064798,14.417757361536987,398446,9137,647,0.024555397720142754
0Dr8I_RyRCg,17,4,7,0,54.63,5453.752789351852,108.0,0,49,9,0,0.12244897959183673,0,0,1,0,0,955,117,1,8,21,1,22,1,Entertainment,1,1,Portugal,United States,9350000,6773944856,8873,0,763433.433562493,0.0013802887680312702,429,1,16.050887008216737,22.636349450919134,9.090880931938855,13.545582523807209,906142,31781,5901,0.041585093727031744
vw4PuERDn-8,21,3,7,0,74.3338888888889,7273.061747685185,1276.0,0,52,8,1,0.7884615384615384,3,0,0,0,0,1028,142,1,5,20,1,27,1,Entertainment,1,1,Portugal,Brazil,2490000,1079687680,3262,0,330989.47884733294,0.002306222480930782,246,1,14.727793670047236,20.79993765200145,8.09040229659332,12.709844889133802,191403,19536,666,0.10554693500101879
XB9dCY54P3A,23,5,7,1,24.975277777777777,5136.127546296297,19451.0,0,46,7,1,0.8043478260869565,0,0,0,0,3,509,47,1,6,18,1,12,1,Entertainment,1,1,Moldova,Romania,2120000,499332219,788,0,633670.3286802031,0.004245670355991989,158,1,14.566927118346197,20.028782203731325,6.670766320845874,13.359285689977186,60549,4239,55,0.07091776907958844
QEYA1cfEghA,21,4,7,0,50.990833333333335,31.19069854869213,2217.0,0,40,5,1,0.5,0,0,0,0,0,65,6,0,0,6,1,0,0,Gaming,1,1,Portugal,Brazil,120000,4683245,11,0,425749.54545454547,0.025623259086381345,29,1,11.695255355062795,15.359502017215217,2.4849066497880004,12.9616088796857,427618,25544,1362,0.06292064412629964
b9Bcy7QCeRQ,15,3,7,0,80.93333333333334,4868.4778125,155.0,0,27,4,0,0.1111111111111111,0,0,0,0,0,28,5,0,0,1,1,0,0,Music,1,0,Portugal,Brazil,2360000,914701371,70,0,13067162.442857143,0.002580077033687971,37,1,14.674172600730516,20.634108200570804,4.2626798770413155,16.3856130339559,183381,39819,2675,0.23172520599189667
J9D88TpNIRc,19,3,7,0,76.27111111111111,5313.69462962963,629.0,0,41,9,1,0.6829268292682927,0,0,1,0,1,171,27,1,1,5,1,20,1,Gaming,1,1,Portugal,Brazil,4690000,1039468252,2821,0,368475.09819213045,0.004511922313140546,18,1,15.360943353642055,20.761975124151427,7.945201132412759,12.817131126071317,397665,15216,610,0.0397973168370362
ZIP8GY0ycYo,19,1,6,0,628.9983333333333,3993.320196759259,213.0,0,18,4,1,0.7777777777777778,0,0,0,0,0,609,80,1,3,23,1,29,1,Music,1,1,Portugal,Portugal,359000,166670229,72,0,2314864.2916666665,0.002153953961388029,0,1,12.791080452981857,18.931527747489806,4.290459441148391,14.654862054464553,1956400,35694,2422,0.0194827233694541
amk1AUATIGs,17,4,7,0,54.24861111111111,1237.9350408507062,950.0,0,50,8,1,0.86,0,0,0,0,0,319,29,1,4,11,1,35,1,Entertainment,1,1,Portugal,Portugal,33100,11526949,1186,0,9719.181281618887,0.0028715317470390475,80,1,10.407318772389159,16.260198329931683,7.079184394609668,9.181959547652882,8285,369,1,0.04465902232951117
Dg63r6HUiUo,19,3,7,0,76.88361111111111,2345.04041143375,1214.0,0,79,18,1,0.6075949367088608,1,0,1,0,0,486,68,1,2,8,1,23,1,Gaming,1,1,Portugal,Portugal,235000,27113406,295,0,91909.85084745762,0.008667299121327656,31,1,12.367345048436391,17.115538886761964,5.69035945432406,11.428574373707386,9795,1165,76,0.1266972945380296
